case_id,category,local_index,expected_valid,observed_valid,expected_first_control,observed_first_control,expected_control_hit,false_accept,false_reject,clean_rejection,artifact_hash,elapsed_seconds,detail
valid-deterministic_environment_gauge-0048,deterministic_environment_gauge,48,True,True,none,none,True,False,False,True,62bec61966d6f75fc15b74364303010fa0745fbc3521adb307a65aa3f588c60e,0.130289959,all checks passed
valid-deterministic_environment_gauge-0049,deterministic_environment_gauge,49,True,True,none,none,True,False,False,True,b5c257c932efc02e72a3f0d959b28a80ecd9d13c82d07f1c8f5565404f90fa3e,0.132890834,all checks passed
valid-deterministic_environment_gauge-0050,deterministic_environment_gauge,50,True,True,none,none,True,False,False,True,fe23c571353330db37a2b06a6971c4b674fabce42f23fe60e62dc0bee9c7ee60,0.132554958,all checks passed
valid-deterministic_environment_gauge-0051,deterministic_environment_gauge,51,True,True,none,none,True,False,False,True,ff4722203bcc190422381f1e1846b4597d04cd85588fbea16a095e4990225531,0.133881833,all checks passed
valid-deterministic_environment_gauge-0052,deterministic_environment_gauge,52,True,True,none,none,True,False,False,True,225ef435d71d5924c2164a54a0e50d86e2c38c20e51cde3096154af65488106e,0.129489834,all checks passed
valid-deterministic_environment_gauge-0053,deterministic_environment_gauge,53,True,True,none,none,True,False,False,True,8628aeab3adbadfef1dc131d27e3cb3f9360961e1c96dbc01ee9451b98b0c38f,0.134390166,all checks passed
valid-deterministic_environment_gauge-0054,deterministic_environment_gauge,54,True,True,none,none,True,False,False,True,2c571c41694250af30a08a1d34496308bdbbe2d8b885e067281c42e0a67190c5,0.130486583,all checks passed
valid-deterministic_environment_gauge-0055,deterministic_environment_gauge,55,True,True,none,none,True,False,False,True,faf227a9b72eb3fcd9396af579f06cb3aab9c6bd69864e68afaa4d843c5e6578,0.128691709,all checks passed
valid-deterministic_environment_gauge-0056,deterministic_environment_gauge,56,True,True,none,none,True,False,False,True,7af1b3dd044e5d934ff108691f32e112e88571db604b042c3f04c9e748074138,0.129571000,all checks passed
valid-deterministic_environment_gauge-0057,deterministic_environment_gauge,57,True,True,none,none,True,False,False,True,e464e9e25590fe129d031829fbafe4c7162e8a8e96c4082b13ac05f23c8cae89,0.129925292,all checks passed
valid-deterministic_environment_gauge-0058,deterministic_environment_gauge,58,True,True,none,none,True,False,False,True,75f72f7dac7096b42026c4a244f441cc1be7aae7e533074d8f37bdaf8fda31d9,0.131460583,all checks passed
valid-deterministic_environment_gauge-0059,deterministic_environment_gauge,59,True,True,none,none,True,False,False,True,a223989d344540c5fec9ff88fd6346853553b35c444b0ea5a7f3c8a78a5de27e,0.132958750,all checks passed
valid-deterministic_environment_gauge-0060,deterministic_environment_gauge,60,True,True,none,none,True,False,False,True,1e134a2e8e088977cf9dfddc9568a31143f59cd5c8a5e3fb795fb166e3ded52a,0.129891542,all checks passed
valid-deterministic_environment_gauge-0061,deterministic_environment_gauge,61,True,True,none,none,True,False,False,True,d150374897cb6daa4d99960677565e5a4eb6b49eb1326a21659df7cd43075783,0.134227042,all checks passed
valid-deterministic_environment_gauge-0062,deterministic_environment_gauge,62,True,True,none,none,True,False,False,True,822e9afac9fc0ea405931acc2469c5a0f111f0713199c13877143663a342a217,0.132245625,all checks passed
valid-deterministic_environment_gauge-0063,deterministic_environment_gauge,63,True,True,none,none,True,False,False,True,0ec63fbe5a74e0e967a5ea4a160e0bcdabc4921a44207b62e19ee4f60b7feb26,0.133196416,all checks passed
valid-deterministic_environment_gauge-0064,deterministic_environment_gauge,64,True,True,none,none,True,False,False,True,fb4965dfb2851bcda9fd16a63172045cec19b7e7930d2d76fc1813f2b1ae69da,0.129355292,all checks passed
valid-deterministic_environment_gauge-0065,deterministic_environment_gauge,65,True,True,none,none,True,False,False,True,bd7c077181c517e08e174195de60f08bab17cde3ee4572c8e2029dff561fe13c,0.132719792,all checks passed
valid-deterministic_environment_gauge-0066,deterministic_environment_gauge,66,True,True,none,none,True,False,False,True,a6825fe71bb5be909471cf618ae8be7d8a32e32e2b0791c0425a93d1e432775b,0.132581000,all checks passed
valid-deterministic_environment_gauge-0067,deterministic_environment_gauge,67,True,True,none,none,True,False,False,True,f6b43cf981ff1e9a6a7ad90ebc63481c952768d6fa96a6e1e15e1aa821020ad9,0.129902791,all checks passed
valid-deterministic_environment_gauge-0068,deterministic_environment_gauge,68,True,True,none,none,True,False,False,True,036825bc11d74a33575462faed7d9972d67315bc63bf789a023fa85025ddfcb6,0.132320625,all checks passed
valid-deterministic_environment_gauge-0069,deterministic_environment_gauge,69,True,True,none,none,True,False,False,True,a5fcfdd37d595b1e129d37229fdf8f5930be66f98d71ee23af8a248d8469f9b9,0.132886875,all checks passed
valid-deterministic_environment_gauge-0070,deterministic_environment_gauge,70,True,True,none,none,True,False,False,True,5cae298a6bfe7bc4e918925871eb7635083798d57616b19fed44cce64aeec472,0.130981458,all checks passed
valid-deterministic_environment_gauge-0071,deterministic_environment_gauge,71,True,True,none,none,True,False,False,True,cbce9fa29c1b55aececc321b24cd855afa98d01ef56c8b85b5109a3509fd54ca,0.128802417,all checks passed
valid-deterministic_environment_gauge-0072,deterministic_environment_gauge,72,True,True,none,none,True,False,False,True,016e53c1436319c04b3e18b1c375a5047c64b0d15c185bd7021e63bb5987627a,0.129072084,all checks passed
valid-deterministic_environment_gauge-0073,deterministic_environment_gauge,73,True,True,none,none,True,False,False,True,c17e9201f1b860268ca88c7d6ebbdc7b031bf607248e8b7682aa56e31620f85e,0.131214125,all checks passed
valid-deterministic_environment_gauge-0074,deterministic_environment_gauge,74,True,True,none,none,True,False,False,True,b70e07015619bb78c96828798c16b516cfa6675c8f5ba2c9ffecdd6a8d8be758,0.129985750,all checks passed
valid-deterministic_environment_gauge-0075,deterministic_environment_gauge,75,True,True,none,none,True,False,False,True,2a0f5d2ffe689b98dc96fb461317f49ef6f7d8165640c730a0c95acf3355d79a,0.128612709,all checks passed
valid-deterministic_environment_gauge-0076,deterministic_environment_gauge,76,True,True,none,none,True,False,False,True,3b1a3362ba5aaae7c4aedc71d03eea99d9c626c995da0ea4b739e0140440205e,0.134122500,all checks passed
valid-deterministic_environment_gauge-0077,deterministic_environment_gauge,77,True,True,none,none,True,False,False,True,33fd0f059a11671ebc8052278259fe8f5bead8506fad5919c7ec794e3f2c342b,0.131242750,all checks passed
valid-deterministic_environment_gauge-0078,deterministic_environment_gauge,78,True,True,none,none,True,False,False,True,909d0ecd5c2661bcccf4dd81532f6e31570927353b574181722d6a6fe2a3fb03,0.129345083,all checks passed
valid-deterministic_environment_gauge-0079,deterministic_environment_gauge,79,True,True,none,none,True,False,False,True,6af0b58777ad6fc0d4b1a976c75d7705d7af88688e993eb7cea79d4b16f526a0,0.131121750,all checks passed
valid-deterministic_environment_gauge-0080,deterministic_environment_gauge,80,True,True,none,none,True,False,False,True,59339ef387a2f3b63629144c9014c75c265f57c21a7b7173cc78f1abd0665112,0.130893000,all checks passed
valid-deterministic_environment_gauge-0081,deterministic_environment_gauge,81,True,True,none,none,True,False,False,True,2c9095cbb7d68ed6dd5daa8ebe7079dec6e2819807b2018dc1a66d0d2946cf69,0.138356291,all checks passed
valid-deterministic_environment_gauge-0082,deterministic_environment_gauge,82,True,True,none,none,True,False,False,True,a77d490ef8a2292fe83c7aff2e312364dc64d6610812aae020e9716924c0f295,0.134117583,all checks passed
valid-deterministic_environment_gauge-0083,deterministic_environment_gauge,83,True,True,none,none,True,False,False,True,b0364245f736f941d00697959ca57be6865add2252159fc4c6af330106056f30,0.133619875,all checks passed
valid-deterministic_environment_gauge-0084,deterministic_environment_gauge,84,True,True,none,none,True,False,False,True,b1235c05bc2c71143e89c5e97d866ddc09a5798826e3c83dca5d435f3436c705,0.131749417,all checks passed
valid-deterministic_environment_gauge-0085,deterministic_environment_gauge,85,True,True,none,none,True,False,False,True,59f57127b2a5ed846e919d599f81ad4c0df826a1850b39a3dca240bd26f55440,0.129653375,all checks passed
valid-deterministic_environment_gauge-0086,deterministic_environment_gauge,86,True,True,none,none,True,False,False,True,f5e6e8155e026189f1c5cebdd78588890506200d1916f0c51791c5656656fc32,0.138242125,all checks passed
valid-deterministic_environment_gauge-0087,deterministic_environment_gauge,87,True,True,none,none,True,False,False,True,0e7ae9f0312e54d4e4cc097cf42fc02bb719ec2223e50b31c4048a47c036ac67,0.129157833,all checks passed
valid-deterministic_environment_gauge-0088,deterministic_environment_gauge,88,True,True,none,none,True,False,False,True,452f73dcb07fb4338d807cb972d870af11ba547b26933f194fecd05c83f4dedb,0.132509583,all checks passed
valid-deterministic_environment_gauge-0089,deterministic_environment_gauge,89,True,True,none,none,True,False,False,True,3af8caae42b845dd53b4e5df12457c82915492c7cfdf64501672e74d38091496,0.129717833,all checks passed
valid-deterministic_environment_gauge-0090,deterministic_environment_gauge,90,True,True,none,none,True,False,False,True,a97a5138cf2c45c10c9dd2a3d2d1630fbfc86addad548c941f07402ca78ef4c3,0.131817666,all checks passed
valid-deterministic_environment_gauge-0091,deterministic_environment_gauge,91,True,True,none,none,True,False,False,True,72f88a1ce481dddaf7f313a20d977327b691f5e697cb57a785324f7bd808a5b2,0.131927125,all checks passed
valid-deterministic_environment_gauge-0092,deterministic_environment_gauge,92,True,True,none,none,True,False,False,True,0e097616e396534f648a181aeb9b581aaba5de3991e910478b43ca9d7ff0498f,0.132755167,all checks passed
valid-deterministic_environment_gauge-0093,deterministic_environment_gauge,93,True,True,none,none,True,False,False,True,1b7e436912bd15570473140d9f018300ef44e53c9e0e83091a01b0eed869c317,0.130187833,all checks passed
valid-deterministic_environment_gauge-0094,deterministic_environment_gauge,94,True,True,none,none,True,False,False,True,d95d3837dd0e41f2163202b5bf26bf28302f239762d06477ad252a90213f847d,0.130463333,all checks passed
valid-deterministic_environment_gauge-0095,deterministic_environment_gauge,95,True,True,none,none,True,False,False,True,c17ed5eb6517c1405d901582a5d44add2b05a5c85919de1523cd4f6c10e7ec88,0.131873291,all checks passed
valid-deterministic_environment_gauge-0096,deterministic_environment_gauge,96,True,True,none,none,True,False,False,True,c95c05cfda957ce7e48db6bf38f6251019a872b0fa6e28644c840a63cd611260,0.131861667,all checks passed
valid-deterministic_environment_gauge-0097,deterministic_environment_gauge,97,True,True,none,none,True,False,False,True,ad80422ebd821dc66aa44f1ab417336430e29e70c231a651a4d028d61c05e442,0.130052500,all checks passed
valid-deterministic_environment_gauge-0098,deterministic_environment_gauge,98,True,True,none,none,True,False,False,True,7cea7a90aa80030434e4f727e9a0e6e6dd3938501acd02f79edfafaa6439e71d,0.130792292,all checks passed
valid-deterministic_environment_gauge-0099,deterministic_environment_gauge,99,True,True,none,none,True,False,False,True,8af2e6cc71f7a253f44345c38710816c040a14def932a81d300cbe4e7644c62b,0.132015750,all checks passed
valid-deterministic_identity_rewrite-0000,deterministic_identity_rewrite,0,True,True,none,none,True,False,False,True,2cdcf495ccb7660d33f2fd5206405765cb6b25813588075c723249589058beda,0.129556792,all checks passed
valid-deterministic_identity_rewrite-0001,deterministic_identity_rewrite,1,True,True,none,none,True,False,False,True,67b8f8962e7a506924941b53ce71438cf09463731375e9be53b9c301f5cee711,0.129775334,all checks passed
valid-deterministic_identity_rewrite-0002,deterministic_identity_rewrite,2,True,True,none,none,True,False,False,True,77d0106b6458da87863f6848d9b1b0aad96e6301d972b2f5a6961b36947047ee,0.132141083,all checks passed
valid-deterministic_identity_rewrite-0003,deterministic_identity_rewrite,3,True,True,none,none,True,False,False,True,d3ecafd2014be96c90aa4d03642f894a440a9654ef822dddaba1376c4a8462e1,0.130234375,all checks passed
valid-deterministic_identity_rewrite-0004,deterministic_identity_rewrite,4,True,True,none,none,True,False,False,True,0b36f5e07ca1bf9bb22b3fb96c83d6a6182bf6956b315acf84272354b8bc984b,0.129842208,all checks passed
valid-deterministic_identity_rewrite-0005,deterministic_identity_rewrite,5,True,True,none,none,True,False,False,True,ded8c9f2c358d11a961047a6f08c98f6e51f9daa9115338e09e1039820f06c27,0.131203167,all checks passed
valid-deterministic_identity_rewrite-0006,deterministic_identity_rewrite,6,True,True,none,none,True,False,False,True,fb471d60e044a932a0f1601a8f50cbb76e67115397334d871ab123af007a1fc8,0.132130833,all checks passed
valid-deterministic_identity_rewrite-0007,deterministic_identity_rewrite,7,True,True,none,none,True,False,False,True,99df245f078ac81ef2ee71013ef904ae5c293ad5710e2bb3a5555d095e8ece43,0.132386500,all checks passed
valid-deterministic_identity_rewrite-0008,deterministic_identity_rewrite,8,True,True,none,none,True,False,False,True,5d0ec16008fa368aa5b470a7419a4285ae2889e65ec0dc56cb33c500d2c6975e,0.131744791,all checks passed
valid-deterministic_identity_rewrite-0009,deterministic_identity_rewrite,9,True,True,none,none,True,False,False,True,9602682526b81d205de9575dbee101ebfdb388b3beba06397816c2afdf03ea67,0.131321750,all checks passed
valid-deterministic_identity_rewrite-0010,deterministic_identity_rewrite,10,True,True,none,none,True,False,False,True,0c7361ecd86979e410fc0c8f2b415fd072ab7fea1e44dcfb34dd50ef38b26bef,0.130183875,all checks passed
valid-deterministic_identity_rewrite-0011,deterministic_identity_rewrite,11,True,True,none,none,True,False,False,True,187e26d8f46a9e495b7b5e41900ce281702de9d7aa9a04c75023937a0deccdc9,0.129698333,all checks passed
valid-deterministic_identity_rewrite-0012,deterministic_identity_rewrite,12,True,True,none,none,True,False,False,True,d01484e7cdb4ab121ef30607a84a5597eef71f1a540ff53074c6719ae8c051e3,0.131822375,all checks passed
valid-deterministic_identity_rewrite-0013,deterministic_identity_rewrite,13,True,True,none,none,True,False,False,True,f4c8d1e2c0c6ac0fe0f26ad529f61bd21d3ca254af63991279b82688ce5ec081,0.133613084,all checks passed
valid-deterministic_identity_rewrite-0014,deterministic_identity_rewrite,14,True,True,none,none,True,False,False,True,fe0e4aef9a57c3e7c7dc676052c4b79333864dcf2a81063f96083c9d82a23296,0.129439458,all checks passed
valid-deterministic_identity_rewrite-0015,deterministic_identity_rewrite,15,True,True,none,none,True,False,False,True,5e5e38784cb315294099359c7ff61b2205636caeae4c22600ae41de447ead915,0.126445625,all checks passed
valid-deterministic_identity_rewrite-0016,deterministic_identity_rewrite,16,True,True,none,none,True,False,False,True,7c0254fea95175343eb3876e268a5664329970cc00da396a3757d4eba9e45c67,0.126758084,all checks passed
valid-deterministic_identity_rewrite-0017,deterministic_identity_rewrite,17,True,True,none,none,True,False,False,True,b9f16186e394636a0c16d9cf19cdadc6658762b3be5d6b51cd6f0c166b05c676,0.132964041,all checks passed
valid-deterministic_identity_rewrite-0018,deterministic_identity_rewrite,18,True,True,none,none,True,False,False,True,15b145f501d3b1162a2beb341b3f456d7b5ae2064c9c562fbf4dbed33c9678a4,0.129911709,all checks passed
valid-deterministic_identity_rewrite-0019,deterministic_identity_rewrite,19,True,True,none,none,True,False,False,True,9b06cb99f24d0ba253d6af0faa09e493349ebf34fd9e956a8f6d84b59fa8cf5c,0.130516334,all checks passed
valid-deterministic_identity_rewrite-0020,deterministic_identity_rewrite,20,True,True,none,none,True,False,False,True,1cce30b97d4008cc991e9c44167efeaf254ce683421efd1ae7f07a641db39a28,0.131555083,all checks passed
valid-deterministic_identity_rewrite-0021,deterministic_identity_rewrite,21,True,True,none,none,True,False,False,True,5f5c7178b5714295cf7607b5a4a9ddaf67b0c26fbd520a895a2806aff467284b,0.130787792,all checks passed
valid-deterministic_identity_rewrite-0022,deterministic_identity_rewrite,22,True,True,none,none,True,False,False,True,ccd33dee729b5eef59d2f3fc4fea5f8bc8987e88c74c6d8f75b1d82524953431,0.130917708,all checks passed
valid-deterministic_identity_rewrite-0023,deterministic_identity_rewrite,23,True,True,none,none,True,False,False,True,946a9f70755d515fb3e52cb34a6517ece7420ce37cf59ebb1b003b09f972d864,0.126902667,all checks passed
valid-deterministic_identity_rewrite-0024,deterministic_identity_rewrite,24,True,True,none,none,True,False,False,True,078dd6d007ba685bf7d6b2f045fa11924b8b8074969ae95aebe95ab1d66432a9,0.129240875,all checks passed
valid-deterministic_identity_rewrite-0025,deterministic_identity_rewrite,25,True,True,none,none,True,False,False,True,5603a38c44089ed33f12bf84be31dd57ece5a2e03118770c7fa20761ab13c5bd,0.128640875,all checks passed
valid-deterministic_identity_rewrite-0026,deterministic_identity_rewrite,26,True,True,none,none,True,False,False,True,18f2becf0c3c32ac7444501d662ae8947c95431b73cb7811778b2bd332a85a32,0.130309000,all checks passed
valid-deterministic_identity_rewrite-0027,deterministic_identity_rewrite,27,True,True,none,none,True,False,False,True,234b31495f8c821f4ffb6a19423a59d61fa92f51df0700ce227718b0c53f293d,0.129696709,all checks passed
valid-deterministic_identity_rewrite-0028,deterministic_identity_rewrite,28,True,True,none,none,True,False,False,True,50e5b4adfd3a113765835267e2d7963985fbf0d7e6c36dfe0d65c171c2f7aca4,0.132351000,all checks passed
valid-deterministic_identity_rewrite-0029,deterministic_identity_rewrite,29,True,True,none,none,True,False,False,True,f3b65dffece3b916bbe848d10bc0a9ad15c44794bdaaf188cb39f8048a065744,0.131584583,all checks passed
valid-deterministic_identity_rewrite-0030,deterministic_identity_rewrite,30,True,True,none,none,True,False,False,True,e8a780d90fd9b4374ac2548c309fd0fd1a424189036d3341db152b7366e21114,0.126716209,all checks passed
valid-deterministic_identity_rewrite-0031,deterministic_identity_rewrite,31,True,True,none,none,True,False,False,True,3eb75dfcdcdd03385f1ea14764bab9bb37e00719bc60643d2d375ac87482a67c,0.129862750,all checks passed
valid-deterministic_identity_rewrite-0032,deterministic_identity_rewrite,32,True,True,none,none,True,False,False,True,0a5003e534c5a956f122822c64bd28c6c2df3bb5aaa480eb57f5daed18910bc5,0.130742125,all checks passed
valid-deterministic_identity_rewrite-0033,deterministic_identity_rewrite,33,True,True,none,none,True,False,False,True,72e40ef6746a8bd2b7dd1a9db914774cb553aa6489c9ad57265ee35563a8ada7,0.128855500,all checks passed
valid-deterministic_identity_rewrite-0034,deterministic_identity_rewrite,34,True,True,none,none,True,False,False,True,d5ac7a96ed74a69d98964032d60e4c2abf76508ea8a1fb4ba778cf2b59778a87,0.136395375,all checks passed
valid-deterministic_identity_rewrite-0035,deterministic_identity_rewrite,35,True,True,none,none,True,False,False,True,dbd6f9a3b166ce9a4893a2a17ff3ee3ca3c0bdea035a189423d2c432de1f6ed8,0.172098583,all checks passed
valid-deterministic_identity_rewrite-0036,deterministic_identity_rewrite,36,True,True,none,none,True,False,False,True,6a94c86e6e7f963f9d07946192f5d70cf4bfe9dcbc7a25a8278e266c4209d342,0.129226583,all checks passed
valid-deterministic_identity_rewrite-0037,deterministic_identity_rewrite,37,True,True,none,none,True,False,False,True,5ab0c6426a735ffbc260330175935d2c6371342769a625197934b414aac2e8f3,0.128253541,all checks passed
valid-deterministic_identity_rewrite-0038,deterministic_identity_rewrite,38,True,True,none,none,True,False,False,True,28faf9e98c64959e691f967107fadd9bc423b09909e2306f29430cc3fd075419,0.130374125,all checks passed
valid-deterministic_identity_rewrite-0039,deterministic_identity_rewrite,39,True,True,none,none,True,False,False,True,1fb0e8d8950f5aac6524ddff72ed4b30af6660c3e553071afd1702315e64c675,0.130373959,all checks passed
valid-deterministic_identity_rewrite-0040,deterministic_identity_rewrite,40,True,True,none,none,True,False,False,True,9b5c89a19363b972ca0e35464513d4e856102a6b9459ac5281ceacdc3d1b45e4,0.128493291,all checks passed
valid-deterministic_identity_rewrite-0041,deterministic_identity_rewrite,41,True,True,none,none,True,False,False,True,eb35e39e0e95256864f5cede194039b8c5792609b1cd473bb29e948f7d055ffa,0.129776542,all checks passed
valid-deterministic_identity_rewrite-0042,deterministic_identity_rewrite,42,True,True,none,none,True,False,False,True,8e98f958b15f1a58caf58445e31e7b57abdb1aef836b3d1baf393ccc5053a298,0.131472458,all checks passed
valid-deterministic_identity_rewrite-0043,deterministic_identity_rewrite,43,True,True,none,none,True,False,False,True,c302c141ec1d23b3d845a6aa884f12a22d03de3b640042ec32c959b55f5130da,0.129078125,all checks passed
valid-deterministic_identity_rewrite-0044,deterministic_identity_rewrite,44,True,True,none,none,True,False,False,True,0cbbf537791bacb1b2c69acc2cc63751bd23894c5e9ca1abe034ff7618c49727,0.130647125,all checks passed
valid-deterministic_identity_rewrite-0045,deterministic_identity_rewrite,45,True,True,none,none,True,False,False,True,f27105ce04e58b69bae9f13746d5413c9ae90f040a80632e08eff3cb7cf882f3,0.131120291,all checks passed
valid-deterministic_identity_rewrite-0046,deterministic_identity_rewrite,46,True,True,none,none,True,False,False,True,5a34548bd0e374f966cb8dbfa31a915a1d41cb748e8a4970845dae300ab7bed3,0.130563333,all checks passed
valid-deterministic_identity_rewrite-0047,deterministic_identity_rewrite,47,True,True,none,none,True,False,False,True,413c63389fc66a5baefd93d878f89aa5aaaa74558cdc7abcb08ab68646573a8d,0.130908458,all checks passed
valid-deterministic_identity_rewrite-0048,deterministic_identity_rewrite,48,True,True,none,none,True,False,False,True,ec01c9fdd13de2462994918d0c0646ae1db1f3dfdf3dbdacb8705db65a846a99,0.130291833,all checks passed
valid-deterministic_identity_rewrite-0049,deterministic_identity_rewrite,49,True,True,none,none,True,False,False,True,9c5a3e4b4377c61b654613b68f024bb4db68b202c8cc94b59bf477c02467aaa6,0.132285584,all checks passed
valid-deterministic_identity_rewrite-0050,deterministic_identity_rewrite,50,True,True,none,none,True,False,False,True,9e401d85a30c380b3414b938ce140519ce7cfc3d32dafaf9d7c9783d5b34dc78,0.131627084,all checks passed
valid-deterministic_identity_rewrite-0051,deterministic_identity_rewrite,51,True,True,none,none,True,False,False,True,d5d342dbe442067d45bbe438a340df5dbc8a845dbe2b38112338d5201bb4612e,0.132264667,all checks passed
valid-deterministic_identity_rewrite-0052,deterministic_identity_rewrite,52,True,True,none,none,True,False,False,True,93534d3588034379e523d7c47da810a44302fa993e7fa933211a4b88e886ca48,0.129016000,all checks passed
valid-deterministic_identity_rewrite-0053,deterministic_identity_rewrite,53,True,True,none,none,True,False,False,True,7a5a7d6bbf391cabb170ad26c6211a234e5a7d1c119bb99b2d5da8ef4389ab62,0.132540708,all checks passed
valid-deterministic_identity_rewrite-0054,deterministic_identity_rewrite,54,True,True,none,none,True,False,False,True,65a7c6072b1414ac062f31c6d109151d718b3940f8e712a93c20490e72b73ab1,0.129811208,all checks passed
valid-deterministic_identity_rewrite-0055,deterministic_identity_rewrite,55,True,True,none,none,True,False,False,True,2892066bd66e1137aefee599bd1e7f45382a8fb89361a0618770402398d907bf,0.129187583,all checks passed
valid-deterministic_identity_rewrite-0056,deterministic_identity_rewrite,56,True,True,none,none,True,False,False,True,b90e129c2bfcbbd8320701bad6637801ca6eba964d67b50ce93a64ba9b478b56,0.129647875,all checks passed
valid-deterministic_identity_rewrite-0057,deterministic_identity_rewrite,57,True,True,none,none,True,False,False,True,314abb3a6849191cf059140c09eea22d1ea2b45ad44633d5e009aee91cc1def9,0.130034125,all checks passed
valid-deterministic_identity_rewrite-0058,deterministic_identity_rewrite,58,True,True,none,none,True,False,False,True,54fb3af0b716c2d74ef4c10b3618e823cd6992685d599f0ef3d1e823ce31720b,0.130236333,all checks passed
valid-deterministic_identity_rewrite-0059,deterministic_identity_rewrite,59,True,True,none,none,True,False,False,True,c46f8d9f9110acfe0fc343a0bd8a6db10a357b075af8f6c2b41984cb8e1a4995,0.133956542,all checks passed
valid-deterministic_identity_rewrite-0060,deterministic_identity_rewrite,60,True,True,none,none,True,False,False,True,c3fcd1e663b306b184bd52785677d3c25f1b6b06d87abf8eeb825dd7ee5f3af8,0.131469625,all checks passed
valid-deterministic_identity_rewrite-0061,deterministic_identity_rewrite,61,True,True,none,none,True,False,False,True,8e1bbc26d269680f5ee78858ba018f60104678ebd654600021afdb1401e01f2c,0.131398166,all checks passed
valid-deterministic_identity_rewrite-0062,deterministic_identity_rewrite,62,True,True,none,none,True,False,False,True,a1478d30c6958f76667f14bab825154642f1ad8b0aa9a802249cf04c436f817e,0.129567792,all checks passed
valid-deterministic_identity_rewrite-0063,deterministic_identity_rewrite,63,True,True,none,none,True,False,False,True,869ab6868a6230e32f6628b2133326b7015eae3b0f878bb73613f6850580249a,0.132569292,all checks passed
valid-deterministic_identity_rewrite-0064,deterministic_identity_rewrite,64,True,True,none,none,True,False,False,True,f5f125ae94be78955eb9d8826a1f49e3fd42421d187b2d98bff9e749b84091d6,0.130059667,all checks passed
valid-deterministic_identity_rewrite-0065,deterministic_identity_rewrite,65,True,True,none,none,True,False,False,True,2d5ff0209051920d622c3095398f7f06845bb8ea59ae8d5eb0201039348d0226,0.131485083,all checks passed
valid-deterministic_identity_rewrite-0066,deterministic_identity_rewrite,66,True,True,none,none,True,False,False,True,d51ff689b9d599552ecff015591ce244b22619a8df410415c38af4139705e324,0.131398916,all checks passed
valid-deterministic_identity_rewrite-0067,deterministic_identity_rewrite,67,True,True,none,none,True,False,False,True,9142339f4a9b58c6d4161150afdab371235d5b462e72ea3ba8715a47385e6622,0.130511666,all checks passed
valid-deterministic_identity_rewrite-0068,deterministic_identity_rewrite,68,True,True,none,none,True,False,False,True,aaf83186fa8aa1a5e876309da8a389735faea8c96bcfa2c2fbeb112ef8fb13ea,0.130807958,all checks passed
valid-deterministic_identity_rewrite-0069,deterministic_identity_rewrite,69,True,True,none,none,True,False,False,True,228a17d359d0511bdc0900eaae34ceaa5d57dddb24395a7c281e4e414fd4bc7a,0.133672125,all checks passed
valid-deterministic_identity_rewrite-0070,deterministic_identity_rewrite,70,True,True,none,none,True,False,False,True,dc74ad96ace13f276ebd0261446f134fe7771846a7a7a9bb0e688708e748aef2,0.130935709,all checks passed
valid-deterministic_identity_rewrite-0071,deterministic_identity_rewrite,71,True,True,none,none,True,False,False,True,dff76dd56b703143624a4c4ea8dd81eacbe8a8000cff572f42d0b0cde7ae341d,0.129144708,all checks passed
valid-deterministic_identity_rewrite-0072,deterministic_identity_rewrite,72,True,True,none,none,True,False,False,True,4909dfd12215f806ad0572a16ad9df7b2ceb828608af7c83e9d61102246a587a,0.132100958,all checks passed
valid-deterministic_identity_rewrite-0073,deterministic_identity_rewrite,73,True,True,none,none,True,False,False,True,bae434b599c918298fc2458a57e27be9972e2ad5f701534ccc616fada6810fe6,0.130410833,all checks passed
valid-deterministic_identity_rewrite-0074,deterministic_identity_rewrite,74,True,True,none,none,True,False,False,True,9902a69e762c47af07279a8967667019e9808e292066ecfe9f010aefae18367b,0.130057791,all checks passed
valid-deterministic_identity_rewrite-0075,deterministic_identity_rewrite,75,True,True,none,none,True,False,False,True,bc47ad6d91b63fea8aff1ba96a6e612b1f9630991d5bd1df3089af94ec84bdbd,0.129403542,all checks passed
valid-deterministic_identity_rewrite-0076,deterministic_identity_rewrite,76,True,True,none,none,True,False,False,True,2c899046fd8d90440064e863234b1c7555a5b26e9cf910fad9239e26c28311e1,0.134162292,all checks passed
valid-deterministic_identity_rewrite-0077,deterministic_identity_rewrite,77,True,True,none,none,True,False,False,True,9bc339f537d5d352ac2c7ed71f7695c4fe64418b12c43aefc132e121a76cfd5f,0.129324667,all checks passed
valid-deterministic_identity_rewrite-0078,deterministic_identity_rewrite,78,True,True,none,none,True,False,False,True,1326e8809ef1247465447d153f1c0719d35e48f171ec0ca878c772162f705445,0.129375000,all checks passed
valid-deterministic_identity_rewrite-0079,deterministic_identity_rewrite,79,True,True,none,none,True,False,False,True,70a9044de2f3d2bdd7e41f30b02983ff15477be59035c9ec7b486b1918ad8f46,0.131004542,all checks passed
valid-deterministic_identity_rewrite-0080,deterministic_identity_rewrite,80,True,True,none,none,True,False,False,True,7d4e49d78258338d714f55bdc2eb5a366a16869ed20f4710fb1447a11eec214d,0.130163375,all checks passed
valid-deterministic_identity_rewrite-0081,deterministic_identity_rewrite,81,True,True,none,none,True,False,False,True,e403832c0680818f7b758c40b32073dfcbcb6bcd35c55a481d4bd1eeaca5d385,0.129865208,all checks passed
